Order Id,Order Date,Ship Date,Customer Id,Customer Name,Customer Segment,Product Id,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount %,Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Reorder Point,Auto Reorder,Reorder Quantity
ORD1503,10-04-2023,16-04-2023,CUST1242,Vivaan Chandra,Consumer,PROD1014,Monitor,Electronics,East,Sikkim,Aligarh,1,7430,15,6315.5,2466.9,3848.6,Net Banking,Pending,"Rajagopalan, Bains and Shere",mwalia@chhabra.net,55,27,No,0
ORD1504,23-02-2023,26-02-2023,CUST1226,Kamala Tiwari,Consumer,PROD1016,Cooking Oil,Grocery,South,Telangana,Bhavnagar,5,4479,15,19035.75,2868.85,4691.5,Credit Card,Returned,"Vig, Purohit and Saraf",lnarula@edwin-dalal.com,13,25,Yes,47
ORD1505,16-05-2025,17-05-2025,CUST1288,Zayyan Chaudry,Home Office,PROD1011,Keyboard,Electronics,South,Kerala,Karaikudi,8,4734,0,37872.0,2786.2,15582.4,Credit Card,Cancelled,Bal-Goel,banikgautam@kuruvilla.net,45,23,No,0
ORD1506,06-12-2024,07-12-2024,CUST1013,Jagat Sarkar,Corporate,PROD1005,Pen,Office Supplies,East,Karnataka,Kharagpur,8,5109,15,34741.2,1994.08,18788.56,Cash,Delivered,Majumdar-Kala,ykhanna@anne-rama.net,76,18,No,0
ORD1507,09-06-2024,14-06-2024,CUST1044,Varsha Rajagopal,Home Office,PROD1001,Study Table,Furniture,East,Tamil Nadu,Bhatpara,8,4700,20,30080.0,3230.55,4235.6,UPI,Delivered,Kulkarni Ltd,pallavi25@sarma-minhas.com,94,28,No,0
ORD1508,25-07-2025,26-07-2025,CUST1024,Vasana Viswanathan,Home Office,PROD1015,Rice Bag,Grocery,South,Odisha,Ludhiana,10,11182,15,95047.0,8707.28,7974.2,UPI,Pending,Gill Group,tanvi56@sangha-parsa.org,15,28,Yes,49
ORD1509,07-03-2025,10-03-2025,CUST1003,Falan Aurora,Consumer,PROD1016,Cooking Oil,Grocery,North,Chhattisgarh,Shimoga,4,4479,0,17916.0,2868.85,6440.6,UPI,Pending,"Amble, Bhargava and Rau",warindersharaf@ramanathan.com,13,25,Yes,47
ORD1510,15-07-2023,19-07-2023,CUST1105,Shravya Deshmukh,Corporate,PROD1015,Rice Bag,Grocery,South,Uttar Pradesh,Thoothukudi,1,11182,20,8945.6,8707.28,238.32,Credit Card,Cancelled,Mann LLC,gilljhalak@dhaliwal.com,15,28,Yes,49
ORD1511,07-04-2024,10-04-2024,CUST1257,Reva Mand,Home Office,PROD1013,Headphones,Electronics,North,Odisha,Madanapalle,2,5858,10,10544.4,3406.43,3731.54,UPI,Delivered,Hari-Sehgal,harishrege@karpe.net,41,24,No,0
ORD1512,14-09-2025,15-09-2025,CUST1235,Faras Gola,Home Office,PROD1015,Rice Bag,Grocery,East,Meghalaya,Rajpur Sonarpur,5,11182,15,47523.5,8707.28,3987.1,Cash,Cancelled,Dube-Mander,vchoudhry@dhar.com,15,28,Yes,49
ORD1513,13-05-2024,18-05-2024,CUST1178,Jhalak Kanda,Consumer,PROD1015,Rice Bag,Grocery,West,Arunachal Pradesh,Silchar,10,11182,5,106229.0,8707.28,19156.2,UPI,Cancelled,Mahal-Oza,omyabaral@rajagopal.com,15,28,Yes,49
ORD1514,31-08-2024,06-09-2024,CUST1174,Arunima Ganesh,Home Office,PROD1000,Office Chairs,Furniture,West,Mizoram,Munger,7,10918,5,72604.7,4093.13,43952.79,Credit Card,Cancelled,"Bhargava, Oommen and Sethi",khannanirja@gopal.info,11,32,Yes,50
ORD1515,09-02-2023,12-02-2023,CUST1175,David Puri,Consumer,PROD1012,Mouse,Electronics,West,Bihar,Cuttack,10,6429,0,64290.0,4008.17,24208.3,Cash,Returned,Hari-Sehgal,harishrege@karpe.net,76,29,No,0
ORD1516,16-11-2024,23-11-2024,CUST1219,Janya Mistry,Consumer,PROD1011,Keyboard,Electronics,East,Jharkhand,Nizamabad,6,4734,20,22723.2,2786.2,6006.0,UPI,Pending,Hari-Sehgal,harishrege@karpe.net,45,23,No,0
ORD1517,24-09-2025,29-09-2025,CUST1293,Samar Baria,Home Office,PROD1004,Dining Table,Furniture,South,Madhya Pradesh,Bokaro,10,13253,20,106024.0,4559.47,60429.3,Cash,Returned,Srivastava Ltd,viraj89@shan.net,53,23,No,0
ORD1518,15-01-2023,21-01-2023,CUST1115,Charles Kata,Consumer,PROD1008,File Folder,Office Supplies,West,Punjab,Purnia,4,1640,10,5904.0,1112.22,1455.12,Cash,Pending,Raval-Sani,bariaodika@sane.com,87,28,No,0
ORD1519,28-06-2025,29-06-2025,CUST1274,Indira Gole,Home Office,PROD1001,Study Table,Furniture,West,Uttarakhand,Giridih,3,4700,0,14100.0,3230.55,4408.35,Credit Card,Delivered,Wali-Choudhry,gaurika24@banerjee.org,94,28,No,0
ORD1520,16-07-2023,21-07-2023,CUST1066,William Raval,Corporate,PROD1006,Notebook,Office Supplies,West,Andhra Pradesh,Kolhapur,3,12362,10,33377.4,4997.68,18384.36,UPI,Returned,"Bera, Dutta and Saraf",htata@sharaf-loyal.com,100,24,No,0
ORD1521,09-05-2023,16-05-2023,CUST1224,Rajeshri Chawla,Corporate,PROD1016,Cooking Oil,Grocery,East,Manipur,Miryalaguda,1,4479,0,4479.0,2868.85,1610.15,Cash,Returned,Gill Group,tanvi56@sangha-parsa.org,13,25,Yes,47
ORD1522,28-01-2023,03-02-2023,CUST1224,Rajeshri Chawla,Corporate,PROD1012,Mouse,Electronics,East,Manipur,Miryalaguda,6,6429,5,36645.3,4008.17,12596.28,UPI,Delivered,"Rajagopalan, Bains and Shere",mwalia@chhabra.net,76,29,No,0
ORD1523,28-12-2024,30-12-2024,CUST1163,Advika Loyal,Home Office,PROD1001,Study Table,Furniture,East,Madhya Pradesh,Sambhal,4,4700,15,15980.0,3230.55,3057.8,Credit Card,Delivered,"Mistry, Sarkar and Madan",lataanmol@varughese-lanka.net,94,28,No,0
ORD1524,28-07-2025,30-07-2025,CUST1011,Max Manne,Home Office,PROD1011,Keyboard,Electronics,South,Uttar Pradesh,Kolkata,4,4734,10,17042.4,2786.2,5897.6,UPI,Pending,Hari-Sehgal,harishrege@karpe.net,45,23,No,0
ORD1525,23-08-2024,27-08-2024,CUST1109,Devika Misra,Consumer,PROD1008,File Folder,Office Supplies,East,Punjab,Bijapur,2,1640,5,3116.0,1112.22,891.56,Credit Card,Returned,"Bera, Dutta and Saraf",htata@sharaf-loyal.com,87,28,No,0
ORD1526,02-08-2023,04-08-2023,CUST1199,Jagvi Natt,Home Office,PROD1006,Notebook,Office Supplies,North,Maharashtra,Davanagere,1,12362,10,11125.8,4997.68,6128.12,UPI,Returned,Majumdar-Kala,ykhanna@anne-rama.net,100,24,No,0
ORD1527,27-11-2025,30-11-2025,CUST1223,Gavin Goswami,Corporate,PROD1001,Study Table,Furniture,North,Mizoram,Ghaziabad,7,4700,15,27965.0,3230.55,5351.15,UPI,Returned,Khosla and Sons,bhagatcaleb@gaba-ravi.com,94,28,No,0
ORD1528,17-03-2025,19-03-2025,CUST1040,Dalaja Prasad,Home Office,PROD1014,Monitor,Electronics,North,Uttar Pradesh,Bhimavaram,4,7430,10,26748.0,2466.9,16880.4,Cash,Pending,Hari-Sehgal,harishrege@karpe.net,55,27,No,0
ORD1529,15-09-2023,18-09-2023,CUST1059,Darika Purohit,Corporate,PROD1016,Cooking Oil,Grocery,West,Chhattisgarh,Aizawl,9,4479,15,34264.35,2868.85,8444.7,UPI,Delivered,Gill Group,tanvi56@sangha-parsa.org,13,25,Yes,47
ORD1530,10-09-2025,11-09-2025,CUST1201,Owen Pandey,Home Office,PROD1003,Bookshelf,Furniture,East,Arunachal Pradesh,Anand,8,12860,0,102880.0,8267.37,36741.04,Credit Card,Delivered,"Mistry, Sarkar and Madan",lataanmol@varughese-lanka.net,69,21,No,0
ORD1531,20-05-2024,25-05-2024,CUST1049,Ucchal Balakrishnan,Corporate,PROD1003,Bookshelf,Furniture,West,Rajasthan,Pondicherry,7,12860,0,90020.0,8267.37,32148.41,Credit Card,Returned,Wali-Choudhry,gaurika24@banerjee.org,69,21,No,0
ORD1532,08-05-2023,13-05-2023,CUST1089,Chakradhar Bera,Home Office,PROD1006,Notebook,Office Supplies,South,Arunachal Pradesh,Proddatur,10,12362,10,111258.0,4997.68,61281.2,UPI,Pending,Raval-Sani,bariaodika@sane.com,100,24,No,0
ORD1533,28-07-2025,03-08-2025,CUST1013,Jagat Sarkar,Corporate,PROD1014,Monitor,Electronics,West,Karnataka,Kharagpur,10,7430,10,66870.0,2466.9,42201.0,UPI,Cancelled,Sethi-Natarajan,dinhredhaan@sodhi-mani.info,55,27,No,0
ORD1534,14-01-2025,16-01-2025,CUST1126,Brinda Nair,Corporate,PROD1015,Rice Bag,Grocery,West,Chhattisgarh,Cuttack,9,11182,15,85542.3,8707.28,7176.78,Net Banking,Delivered,Mahal-Oza,omyabaral@rajagopal.com,15,28,Yes,49
ORD1535,05-06-2025,06-06-2025,CUST1150,Zansi Bhatt,Consumer,PROD1010,Laptop,Electronics,West,Chhattisgarh,Bally,10,6866,0,68660.0,3602.05,32639.5,UPI,Cancelled,Hari-Sehgal,harishrege@karpe.net,15,31,Yes,41
ORD1536,29-12-2025,03-01-2026,CUST1273,Sneha Gokhale,Corporate,PROD1016,Cooking Oil,Grocery,South,Assam,Mangalore,6,4479,15,22842.9,2868.85,5629.8,Net Banking,Delivered,Gill Group,tanvi56@sangha-parsa.org,13,25,Yes,47
ORD1537,27-05-2025,30-05-2025,CUST1153,Sanya Sahni,Home Office,PROD1004,Dining Table,Furniture,South,Bihar,Mango,9,13253,0,119277.0,4559.47,78241.77,Credit Card,Pending,Srivastava Ltd,viraj89@shan.net,53,23,No,0
ORD1538,27-06-2025,01-07-2025,CUST1192,Wakeeta Dasgupta,Home Office,PROD1015,Rice Bag,Grocery,West,Tripura,Ballia,9,11182,0,100638.0,8707.28,22272.48,Net Banking,Delivered,Gill Group,tanvi56@sangha-parsa.org,15,28,Yes,49
ORD1539,05-04-2025,07-04-2025,CUST1188,Samesh Gade,Corporate,PROD1000,Office Chairs,Furniture,South,Andhra Pradesh,Tadipatri,9,10918,20,78609.6,4093.13,41771.43,Credit Card,Cancelled,Khosla and Sons,bhagatcaleb@gaba-ravi.com,11,32,Yes,50
ORD1540,04-09-2024,05-09-2024,CUST1035,Jalsa Nagi,Home Office,PROD1015,Rice Bag,Grocery,East,Karnataka,Ramagundam,5,11182,10,50319.0,8707.28,6782.6,UPI,Pending,Mahal-Oza,omyabaral@rajagopal.com,15,28,Yes,49
ORD1541,05-05-2024,09-05-2024,CUST1236,Chandani Buch,Home Office,PROD1000,Office Chairs,Furniture,East,Andhra Pradesh,Thanjavur,1,10918,5,10372.1,4093.13,6278.97,UPI,Returned,Wali-Choudhry,gaurika24@banerjee.org,11,32,Yes,50
ORD1542,24-12-2023,27-12-2023,CUST1274,Indira Gole,Home Office,PROD1001,Study Table,Furniture,West,Uttarakhand,Giridih,8,4700,0,37600.0,3230.55,11755.6,Cash,Cancelled,Srivastava Ltd,viraj89@shan.net,94,28,No,0
ORD1543,08-03-2023,14-03-2023,CUST1214,Advik Dugar,Consumer,PROD1006,Notebook,Office Supplies,South,Punjab,Pallavaram,7,12362,20,69227.2,4997.68,34243.44,Credit Card,Pending,"More, Parmer and Dey",vgola@balakrishnan-sarin.net,100,24,No,0
ORD1544,15-04-2023,21-04-2023,CUST1289,Ekiya Bhavsar,Corporate,PROD1008,File Folder,Office Supplies,West,Bihar,Khammam,1,1640,15,1394.0,1112.22,281.78,UPI,Returned,Ben Ltd,gunbir50@kuruvilla.com,87,28,No,0
ORD1545,27-11-2023,29-11-2023,CUST1145,Diya Kulkarni,Home Office,PROD1012,Mouse,Electronics,South,Himachal Pradesh,Kota,9,6429,0,57861.0,4008.17,21787.47,Credit Card,Pending,Sethi-Natarajan,dinhredhaan@sodhi-mani.info,76,29,No,0
ORD1546,20-08-2024,25-08-2024,CUST1148,Megha Sangha,Consumer,PROD1006,Notebook,Office Supplies,North,Gujarat,Muzaffarnagar,6,12362,0,74172.0,4997.68,44185.92,Credit Card,Delivered,Majumdar-Kala,ykhanna@anne-rama.net,100,24,No,0
ORD1547,09-01-2023,13-01-2023,CUST1063,Faras Karpe,Consumer,PROD1000,Office Chairs,Furniture,North,Goa,Haldia,3,10918,20,26203.2,4093.13,13923.81,Net Banking,Returned,"Bhargava, Oommen and Sethi",khannanirja@gopal.info,11,32,Yes,50
ORD1548,21-01-2023,25-01-2023,CUST1052,Raagini Sekhon,Consumer,PROD1003,Bookshelf,Furniture,North,Arunachal Pradesh,Tadipatri,4,12860,5,48868.0,8267.37,15798.52,UPI,Delivered,Srivastava Ltd,viraj89@shan.net,69,21,No,0
ORD1549,12-10-2023,19-10-2023,CUST1114,Logan Kamdar,Corporate,PROD1016,Cooking Oil,Grocery,West,Arunachal Pradesh,Morbi,5,4479,5,21275.25,2868.85,6931.0,UPI,Cancelled,Dube-Mander,vchoudhry@dhar.com,13,25,Yes,47
ORD1550,31-07-2023,07-08-2023,CUST1127,Girindra Khatri,Consumer,PROD1015,Rice Bag,Grocery,North,Gujarat,Chinsurah,4,11182,20,35782.4,8707.28,953.28,Cash,Cancelled,"Vig, Purohit and Saraf",lnarula@edwin-dalal.com,15,28,Yes,49
ORD1551,18-06-2024,23-06-2024,CUST1233,Agastya Yogi,Home Office,PROD1014,Monitor,Electronics,East,Uttarakhand,Pondicherry,6,7430,10,40122.0,2466.9,25320.6,Net Banking,Pending,Hari-Sehgal,harishrege@karpe.net,55,27,No,0
ORD1552,20-12-2023,26-12-2023,CUST1217,Ekapad Sachar,Corporate,PROD1001,Study Table,Furniture,North,Sikkim,Ghaziabad,8,4700,0,37600.0,3230.55,11755.6,Credit Card,Delivered,Srivastava Ltd,viraj89@shan.net,94,28,No,0
ORD1553,09-02-2025,12-02-2025,CUST1211,Manan Singh,Consumer,PROD1003,Bookshelf,Furniture,West,Odisha,Rewa,8,12860,10,92592.0,8267.37,26453.04,Cash,Delivered,Srivastava Ltd,viraj89@shan.net,69,21,No,0
ORD1554,26-01-2024,30-01-2024,CUST1155,Sachi Ganesh,Consumer,PROD1004,Dining Table,Furniture,West,Manipur,Mirzapur,5,13253,5,62951.75,4559.47,40154.4,Net Banking,Cancelled,Kulkarni Ltd,pallavi25@sarma-minhas.com,53,23,No,0
ORD1555,03-02-2025,04-02-2025,CUST1078,Amrita Narayan,Home Office,PROD1012,Mouse,Electronics,South,Punjab,Bhalswa Jahangir Pur,5,6429,15,27323.25,4008.17,7282.4,UPI,Delivered,Buch and Sons,balizaitra@chada.info,76,29,No,0
ORD1556,07-08-2024,12-08-2024,CUST1218,Zaid Mukherjee,Consumer,PROD1015,Rice Bag,Grocery,North,Sikkim,Sambhal,10,11182,0,111820.0,8707.28,24747.2,Cash,Returned,"Amble, Bhargava and Rau",warindersharaf@ramanathan.com,15,28,Yes,49
ORD1557,18-08-2023,25-08-2023,CUST1199,Jagvi Natt,Home Office,PROD1010,Laptop,Electronics,West,Maharashtra,Davanagere,6,6866,5,39136.2,3602.05,17523.9,Cash,Returned,Hari-Sehgal,harishrege@karpe.net,15,31,Yes,41
ORD1558,12-04-2024,13-04-2024,CUST1143,Gaurangi Bava,Corporate,PROD1015,Rice Bag,Grocery,East,Chhattisgarh,Thiruvananthapuram,4,11182,0,44728.0,8707.28,9898.88,Credit Card,Returned,"Amble, Bhargava and Rau",warindersharaf@ramanathan.com,15,28,Yes,49
ORD1559,03-11-2023,07-11-2023,CUST1020,Siya Nayak,Consumer,PROD1006,Notebook,Office Supplies,North,Maharashtra,Pudukkottai,6,12362,0,74172.0,4997.68,44185.92,Credit Card,Cancelled,Swaminathan PLC,jaichopra@nadig-dube.net,100,24,No,0
ORD1560,22-06-2025,23-06-2025,CUST1215,Pahal Chowdhury,Home Office,PROD1002,Sofa,Furniture,West,Maharashtra,Karawal Nagar,9,10208,15,78091.2,6313.28,21271.68,Credit Card,Pending,Arya-Malhotra,jeremiah96@de.com,86,19,No,0
ORD1561,11-04-2025,16-04-2025,CUST1172,Harshil Bumb,Corporate,PROD1007,Stapler,Office Supplies,West,Andhra Pradesh,Vadodara,3,10905,15,27807.75,8458.2,2433.15,Cash,Delivered,Majumdar-Kala,ykhanna@anne-rama.net,14,31,Yes,34
ORD1562,12-07-2025,16-07-2025,CUST1067,Avni Comar,Consumer,PROD1013,Headphones,Electronics,West,Kerala,Munger,9,5858,20,42177.6,3406.43,11519.73,Cash,Cancelled,Bawa LLC,xpant@nadkarni.com,41,24,No,0
ORD1563,29-07-2025,30-07-2025,CUST1119,Rayaan Sridhar,Consumer,PROD1011,Keyboard,Electronics,South,Chhattisgarh,Salem,5,4734,5,22486.5,2786.2,8555.5,Credit Card,Cancelled,"Rajagopalan, Bains and Shere",mwalia@chhabra.net,45,23,No,0
ORD1564,05-06-2025,09-06-2025,CUST1256,Wriddhish Vaidya,Home Office,PROD1011,Keyboard,Electronics,North,Assam,Durg,5,4734,20,18936.0,2786.2,5005.0,UPI,Cancelled,Bal-Goel,banikgautam@kuruvilla.net,45,23,No,0
ORD1565,14-03-2025,17-03-2025,CUST1030,Vamakshi Ramakrishnan,Corporate,PROD1016,Cooking Oil,Grocery,South,Uttar Pradesh,Nashik,7,4479,5,29785.35,2868.85,9703.4,Credit Card,Cancelled,Dube-Mander,vchoudhry@dhar.com,13,25,Yes,47
ORD1566,28-09-2024,30-09-2024,CUST1227,Damini Chowdhury,Consumer,PROD1005,Pen,Office Supplies,East,Nagaland,Dewas,2,5109,20,8174.4,1994.08,4186.24,UPI,Delivered,Swaminathan PLC,jaichopra@nadig-dube.net,76,18,No,0
ORD1567,19-03-2024,20-03-2024,CUST1034,Zansi Goel,Consumer,PROD1015,Rice Bag,Grocery,South,West Bengal,Gandhidham,5,11182,20,44728.0,8707.28,1191.6,Net Banking,Pending,Mahal-Oza,omyabaral@rajagopal.com,15,28,Yes,49
ORD1568,03-02-2023,07-02-2023,CUST1117,Gunbir Sahni,Home Office,PROD1000,Office Chairs,Furniture,West,Odisha,Erode,7,10918,0,76426.0,4093.13,47774.09,Net Banking,Returned,"Mistry, Sarkar and Madan",lataanmol@varughese-lanka.net,11,32,Yes,50
ORD1569,31-08-2025,06-09-2025,CUST1007,Diya Badal,Consumer,PROD1001,Study Table,Furniture,West,Telangana,Patna,7,4700,10,29610.0,3230.55,6996.15,Credit Card,Returned,Kulkarni Ltd,pallavi25@sarma-minhas.com,94,28,No,0
ORD1570,21-11-2023,26-11-2023,CUST1001,Forum Baria,Home Office,PROD1006,Notebook,Office Supplies,North,Odisha,Vadodara,1,12362,5,11743.9,4997.68,6746.22,UPI,Delivered,"More, Parmer and Dey",vgola@balakrishnan-sarin.net,100,24,No,0
ORD1571,02-06-2025,04-06-2025,CUST1146,Aradhana Varma,Home Office,PROD1008,File Folder,Office Supplies,North,Manipur,Kolhapur,9,1640,15,12546.0,1112.22,2536.02,Net Banking,Cancelled,Majumdar-Kala,ykhanna@anne-rama.net,87,28,No,0
ORD1572,11-09-2025,12-09-2025,CUST1059,Darika Purohit,Corporate,PROD1016,Cooking Oil,Grocery,North,Chhattisgarh,Aizawl,6,4479,10,24186.6,2868.85,6973.5,Net Banking,Pending,Gill Group,tanvi56@sangha-parsa.org,13,25,Yes,47
ORD1573,02-06-2023,08-06-2023,CUST1221,Gayathri Manda,Home Office,PROD1009,Calculator,Office Supplies,East,Telangana,Ratlam,4,14475,10,52110.0,10128.45,11596.2,Cash,Delivered,"More, Parmer and Dey",vgola@balakrishnan-sarin.net,81,19,No,0
ORD1574,05-09-2025,11-09-2025,CUST1103,Kritika Balasubramanian,Corporate,PROD1002,Sofa,Furniture,North,Chhattisgarh,Arrah,1,10208,0,10208.0,6313.28,3894.72,Credit Card,Pending,Khosla and Sons,bhagatcaleb@gaba-ravi.com,86,19,No,0
ORD1575,15-11-2025,22-11-2025,CUST1163,Advika Loyal,Home Office,PROD1011,Keyboard,Electronics,North,Madhya Pradesh,Sambhal,3,4734,0,14202.0,2786.2,5843.4,UPI,Returned,Bal-Goel,banikgautam@kuruvilla.net,45,23,No,0
ORD1576,09-06-2024,13-06-2024,CUST1195,Chandani Kadakia,Corporate,PROD1009,Calculator,Office Supplies,East,Uttar Pradesh,Dehradun,8,14475,15,98430.0,10128.45,17402.4,UPI,Pending,Majumdar-Kala,ykhanna@anne-rama.net,81,19,No,0
ORD1577,21-01-2025,25-01-2025,CUST1196,Indrajit Chopra,Consumer,PROD1015,Rice Bag,Grocery,East,Uttar Pradesh,Bhiwandi,1,11182,15,9504.7,8707.28,797.42,Cash,Cancelled,Mann LLC,gilljhalak@dhaliwal.com,15,28,Yes,49
ORD1578,03-02-2023,05-02-2023,CUST1169,Samaksh Bhandari,Corporate,PROD1016,Cooking Oil,Grocery,West,Nagaland,Pune,7,4479,10,28217.7,2868.85,8135.75,UPI,Cancelled,Mann LLC,gilljhalak@dhaliwal.com,13,25,Yes,47
ORD1579,13-09-2024,14-09-2024,CUST1217,Ekapad Sachar,Corporate,PROD1016,Cooking Oil,Grocery,West,Sikkim,Ghaziabad,10,4479,20,35832.0,2868.85,7143.5,UPI,Cancelled,"Vig, Purohit and Saraf",lnarula@edwin-dalal.com,13,25,Yes,47
ORD1580,07-02-2024,10-02-2024,CUST1028,Gaurav Tara,Consumer,PROD1007,Stapler,Office Supplies,West,Meghalaya,Patiala,8,10905,10,78516.0,8458.2,10850.4,Net Banking,Cancelled,Majumdar-Kala,ykhanna@anne-rama.net,14,31,Yes,34
ORD1581,20-07-2025,27-07-2025,CUST1095,Netra Chand,Consumer,PROD1011,Keyboard,Electronics,East,Chhattisgarh,Hyderabad,2,4734,10,8521.2,2786.2,2948.8,UPI,Returned,Sethi-Natarajan,dinhredhaan@sodhi-mani.info,45,23,No,0
ORD1582,02-03-2025,06-03-2025,CUST1248,Chanchal Cherian,Home Office,PROD1003,Bookshelf,Furniture,South,Punjab,Coimbatore,1,12860,0,12860.0,8267.37,4592.63,Credit Card,Pending,Arya-Malhotra,jeremiah96@de.com,69,21,No,0
ORD1583,12-04-2025,19-04-2025,CUST1032,Ekbal Chokshi,Home Office,PROD1003,Bookshelf,Furniture,East,Karnataka,Amravati,2,12860,10,23148.0,8267.37,6613.26,Net Banking,Delivered,"Mistry, Sarkar and Madan",lataanmol@varughese-lanka.net,69,21,No,0
ORD1584,14-02-2025,16-02-2025,CUST1180,Isaac Anand,Consumer,PROD1008,File Folder,Office Supplies,West,Chhattisgarh,Mehsana,3,1640,5,4674.0,1112.22,1337.34,UPI,Cancelled,"More, Parmer and Dey",vgola@balakrishnan-sarin.net,87,28,No,0
ORD1585,14-11-2024,17-11-2024,CUST1033,Reva Ahluwalia,Consumer,PROD1016,Cooking Oil,Grocery,South,Punjab,Kulti,7,4479,20,25082.4,2868.85,5000.45,UPI,Pending,"Vig, Purohit and Saraf",lnarula@edwin-dalal.com,13,25,Yes,47
ORD1586,16-12-2025,17-12-2025,CUST1180,Isaac Anand,Consumer,PROD1006,Notebook,Office Supplies,West,Chhattisgarh,Mehsana,7,12362,20,69227.2,4997.68,34243.44,Net Banking,Cancelled,Raval-Sani,bariaodika@sane.com,100,24,No,0
ORD1587,31-05-2023,03-06-2023,CUST1012,Thomas Amble,Consumer,PROD1009,Calculator,Office Supplies,North,Maharashtra,Mysore,8,14475,15,98430.0,10128.45,17402.4,Credit Card,Cancelled,Ben Ltd,gunbir50@kuruvilla.com,81,19,No,0
ORD1588,06-10-2024,08-10-2024,CUST1002,Shravya Buch,Corporate,PROD1010,Laptop,Electronics,South,Jharkhand,Jammu,1,6866,15,5836.1,3602.05,2234.05,Credit Card,Delivered,Hari-Sehgal,harishrege@karpe.net,15,31,Yes,41
ORD1589,07-05-2025,13-05-2025,CUST1149,Tejas Chaudhuri,Consumer,PROD1005,Pen,Office Supplies,North,Jharkhand,Raipur,6,5109,15,26055.9,1994.08,14091.42,Net Banking,Cancelled,Swaminathan PLC,jaichopra@nadig-dube.net,76,18,No,0
ORD1590,13-06-2023,19-06-2023,CUST1162,Sanya Nadkarni,Home Office,PROD1016,Cooking Oil,Grocery,West,Haryana,Gurgaon,9,4479,5,38295.45,2868.85,12475.8,Net Banking,Returned,"Vig, Purohit and Saraf",lnarula@edwin-dalal.com,13,25,Yes,47
ORD1591,12-01-2023,15-01-2023,CUST1176,Riya Kalla,Corporate,PROD1015,Rice Bag,Grocery,East,Punjab,Machilipatnam,5,11182,0,55910.0,8707.28,12373.6,Net Banking,Returned,"Amble, Bhargava and Rau",warindersharaf@ramanathan.com,15,28,Yes,49
ORD1592,02-12-2024,07-12-2024,CUST1026,Zaitra Mitra,Home Office,PROD1015,Rice Bag,Grocery,South,West Bengal,Coimbatore,2,11182,0,22364.0,8707.28,4949.44,Credit Card,Delivered,Dube-Mander,vchoudhry@dhar.com,15,28,Yes,49
ORD1593,25-02-2023,01-03-2023,CUST1127,Girindra Khatri,Consumer,PROD1013,Headphones,Electronics,West,Gujarat,Chinsurah,2,5858,15,9958.6,3406.43,3145.74,Net Banking,Delivered,Bal-Goel,banikgautam@kuruvilla.net,41,24,No,0
ORD1594,18-12-2025,24-12-2025,CUST1089,Chakradhar Bera,Home Office,PROD1016,Cooking Oil,Grocery,South,Arunachal Pradesh,Proddatur,7,4479,10,28217.7,2868.85,8135.75,Credit Card,Returned,Gill Group,tanvi56@sangha-parsa.org,13,25,Yes,47
ORD1595,10-11-2023,17-11-2023,CUST1142,Harini Golla,Corporate,PROD1014,Monitor,Electronics,East,Himachal Pradesh,Rourkela,10,7430,10,66870.0,2466.9,42201.0,Credit Card,Pending,Buch and Sons,balizaitra@chada.info,55,27,No,0
ORD1596,18-05-2023,23-05-2023,CUST1282,Xavier Wali,Corporate,PROD1010,Laptop,Electronics,West,West Bengal,Belgaum,9,6866,10,55614.6,3602.05,23196.15,UPI,Delivered,Bawa LLC,xpant@nadkarni.com,15,31,Yes,41
ORD1597,30-07-2023,06-08-2023,CUST1007,Diya Badal,Consumer,PROD1016,Cooking Oil,Grocery,West,Telangana,Patna,10,4479,0,44790.0,2868.85,16101.5,Net Banking,Cancelled,Mahal-Oza,omyabaral@rajagopal.com,13,25,Yes,47
ORD1598,05-07-2025,11-07-2025,CUST1264,Eesha Chowdhury,Home Office,PROD1015,Rice Bag,Grocery,East,Karnataka,Ambattur,7,11182,0,78274.0,8707.28,17323.04,Cash,Returned,"Amble, Bhargava and Rau",warindersharaf@ramanathan.com,15,28,Yes,49
ORD1599,18-01-2024,22-01-2024,CUST1029,Mason Sridhar,Home Office,PROD1001,Study Table,Furniture,East,Meghalaya,Ambarnath,10,4700,0,47000.0,3230.55,14694.5,Credit Card,Returned,Arya-Malhotra,jeremiah96@de.com,94,28,No,0
ORD1600,26-09-2025,29-09-2025,CUST1079,Anmol Natarajan,Corporate,PROD1015,Rice Bag,Grocery,North,Jharkhand,Motihari,1,11182,10,10063.8,8707.28,1356.52,UPI,Pending,Gill Group,tanvi56@sangha-parsa.org,15,28,Yes,49
ORD1601,11-06-2025,14-06-2025,CUST1045,Luke Misra,Consumer,PROD1013,Headphones,Electronics,West,Bihar,Alwar,3,5858,10,15816.6,3406.43,5597.31,Net Banking,Delivered,Sethi-Natarajan,dinhredhaan@sodhi-mani.info,41,24,No,0
ORD1602,24-10-2023,28-10-2023,CUST1173,Krish Kumar,Corporate,PROD1013,Headphones,Electronics,North,Odisha,Chennai,5,5858,5,27825.5,3406.43,10793.35,UPI,Delivered,Sethi-Natarajan,dinhredhaan@sodhi-mani.info,41,24,No,0
